,address,eth_balance
37607,0xcefa2f460c3bd67b09c9f9553d7b4a0c13a2aa8b,129.050942785663703608
37616,0x213cbd67f0a8337a4f00d4d25c5b1746590bc2ae,129.0203740094384873
37656,0xc9816f1d68d9509a38ae1c7bf8b80633335d7418,128.9342292209
37690,0x5c660b3e836cc6b253baae29857f18e082f95156,128.798121040867896849
38211,0x0016eccecffc25b94050187017eb59fa05c029aa,126.407467266539848775
38333,0x9156369c630fdbd2bd20a2cc0ebe12efae82e958,125.83833371
38516,0x39d2c15750f1abcc2685f3d81180edf39d7ce29c,125.116446355383865856
38806,0x3c14e47356e56bbadc82eb9d9033e475c645612c,124.038421467777777777
38891,0xc711c7bfd5ea19f11d60b623f499d55cbd8a1694,123.65630033669618
38902,0x834da5c4a6624ea35a080b2456e227f300df5fa7,123.577824573
38908,0x83af5024eda7bffbbcf619794d4b28a340365164,123.551831707685043
38930,0x5297f1fdbe944b4fb65a6427504352ac0ce916e9,123.452742003274907438
38939,0x5f83a5f3fb218aae0b378b275147846323986bd6,123.408077940266933432
39044,0x51e96e9a14a3ed2da4052b29cb7c811850058044,123
39164,0x880099fc8c476199c5acf3cee38ab62da2dd1eb6,122.489802
39343,0x277edb5b6740755fc99722b003ad164cc8e9f82c,121.751506689587716576
39377,0xe86a3e89359ae69f6ba2f8203bda5425c74b0051,121.55788685
39389,0xf30dd5dfb4376d505bdc6cc36f574a053c4946f1,121.502645
39428,0xe1316769ee6d51757d5eae444a674782da2618d3,121.3427334
39455,0x2696276e2bcb087eb59eb0e0277b971f33fe356a,121.226448895967207425
39730,0xa91b9d36acb333c4b0fc175bb353498857a94b9d,120.254316033777467067
39789,0x1fed6b5ae371bb685e5cd7c5d7ffccba69434bce,120.091212105614034625
39861,0x4bec677061754f57d9131a8b90001e869b5b4bb5,120.00605004
39862,0x22809035655050a5b52e9000c53161f3285125c5,120.005193759938722
39875,0xcb3399326d0d0bfcdbb63c306826e706051d7fb1,120.000450955596274096
39877,0x7b64953dce1f5da5dfa91a2ad88a80062e412fc7,120.00004
39901,0x7a5e2ecfba98a026d7ecbe89de8d249da555ac3b,120
39905,0xfa5233087e019d57e9267a4bccafeed01c825a11,120
40198,0xa4906d9f3f4b3c425ad6d112b8f6ed6a3df19a68,119.0322435
40269,0xc8b3115c89cc17ce8b80105356334c13323ee7e2,118.799663177241712434
40407,0xe96245aea62fc67d1253312864bbfaa4269818fa,118.060005548452191
40645,0x65919834eb054975bd6fb5c0d1f0c81af2d35ebf,117.058502851574544644
40686,0x827d6594a6851a053b95d63e5da06c1ab8e177c3,116.95016159917629627
40985,0x557068a9b7d66f97a61b97c80541eb17672e1e6f,115.742418303807015658
41075,0xb0e27099e6b7fe6bd6880489c7e9ff09c0bcee29,115.408830214295656
41124,0x5ee8936c08f729c098a14572e0dfb87f001e9186,115.173807786068327
41161,0xa716e028ab3815c868ff6f140a29ebd15f60cae6,115.082248016946913692
41175,0xa66d47a52fded0b501eef926749433ac25f1d9eb,115.03517155
41309,0x156a730b9a8082671990b3c3488ed965412bbd6a,114.615895217733211237
41549,0xa785cae14c13941a2e1e66ee673157b3cff7b926,113.65274002304074604
41626,0xb624ade4f3f263e4fed70fb7b6b7376c27b01658,113.30227776360027828
41736,0xa8b6cac83d4e0ebb6fa48ecda1ceb9fa857dee2b,112.99846
41806,0xdb3a257556d0c26b4f022540127f6a5a4e0a14c2,112.76496455
41922,0x91ef5e28220997df4c5a2f8c464cbacea8393aa7,112.338027576574746396
41942,0xc88542913c89cb64f5a520cf9ceec3f2ab7a34e0,112.258785212179168759
42391,0xfb100ee188fdb045d5c14a3771bac6ecb802f6d3,110.903735736853019485
42476,0x7fb6570f9c00b2853064ea35e40c34bde9fe3623,110.647019475
42578,0xc09e4eb6ada3aab7afb5f2af562c31763a9ba49e,110.29110497
42596,0x528953e1a118a3a2593971a5f3d8f479796e8365,110.25344276439454405
42620,0x3df748abd77e48908b9925a079f67d3665368c87,110.195443719776757545
42711,0x9d3a4f13c67a39650ec1962e4b863449d02ec36d,110.0183
42917,0x8e7644918b3e280fb3b599ca381a4efcb7ade201,109.706287867164120107
42938,0x0ae88d53f3fc0bd832502dd7f981929c3520591f,109.613506660020666829
42939,0x4126272ba14f7a124b1b98633678e0e5f87ec478,109.60953518335
43081,0x27353814ee506b742ed0806ae281e2c9f6669ae0,109.088605569820547384
43311,0x4841933565af6ea3353e8b1076c842e7b371a2d0,108.321173
43856,0xc3cc104b9043388b88f67f0881681f6cf196a21b,106.554419004668250822
43859,0xd53b0f03743478bd5d70f3f2d799315172425428,106.5484
43903,0x8dce41c5b9326816c933f9f464dda863444fbc64,106.432985770674078777
44223,0x030d2bc97b72c1f65d045ac6a127b9c60135bda3,105.4946971965340598
44298,0x69d951302553274bda96971f41526f28c58f2cf5,105.2863250663
44356,0x16c1caa76bf175df563788d984cb0ccfd87e112d,105.10729188235
44373,0xa84a2d6c68a8d67afdd0b9e2f2c344098e7b1d4d,105.059541236042929931
44493,0x4f8fdc5d03b21ae85c5e451efe454d6e550ff761,104.905462506430041152
44555,0x79c86c82493d4a0d19a82b8e523a5ea80e68d7e9,104.699236204492843544
44808,0xae46da4c187c822bca2c0a033b735271f28e2901,103.985190928624877999
44955,0x6b2e46409184796af729cfa8716de89e742de84f,103.566069458121730648
44990,0x6e8497ad3f06ff65fc635ab900bcf1a4cae29e97,103.451625298949389237
45088,0x62a1d7dfdff937fed3a1a6e5228d70e7595620c1,103.19026685
45142,0xeaed954e3ff7abedc1caf96a4716d86af37555da,103.07088287
45159,0x40db2fc06c5776b88c12d159690a4b18c91a2d9d,103.028429975310881
45279,0xfdacde5e0cb731348a61c4d287a85cbb64edea36,102.771953920780345304
45353,0x3a1f860046249646e508c417a840755571bc4680,102.606894148977841949
45413,0xf1af02a8df35f4848ce39fe1007ee7f3d3e9607a,102.455803175217624523
45515,0xe9c05388c9435096804f2ae8276552e26b699144,102.215196887559233076
45657,0x47778b90152cc5ce11d764ff7bc39987d29482d1,101.999530313256662458
45903,0x943f7e3bcebe6e0227a19e0c842358150f3fe0b2,101.50493568
45982,0xa5d70d55a2aa5f17e976a585aecd59fe12a1f624,101.35974722042519065
45987,0xea438258fe6aad6ac9b96dba9ec664d4cb0b81fc,101.347059669910063804
46076,0x3f37c5956ac70202a19b88784cc9f3584267c0b2,101.196281729553436
46390,0x2d665a139f92b77ff1615310c7ff4c9eb73d8464,100.989189199960667
46487,0x224f365b5ee0f6809d5feba4e6d0b9d348e5db64,100.939213921450466154
46534,0x1c24a4b9bdb04994d18d9e8bdd46038c8002c22b,100.895286518067951346
46915,0x83d63728072f2c59dff0b1dcd3404fb8e2eb5035,100.523891687240142
46969,0x041a9d28f09ba395c6b7bdaf7bee2323870ce6d4,100.495
46972,0x116acf3a5c16d44cf33d3d977cf4a7c29fb00fee,100.492858698220600779
47166,0x721ad7c73ef5b8c34bc8364ca1c6f0d2262c363b,100.335061
47200,0x2bbec81d9c598f14f2a7050e57323145709fcc0c,100.311049166765833208
47551,0x70dde19a4de46cdfda64ae2f7d4314a470892cb3,100.121051136889327626
47673,0x94e26d80a1b91ae91d7c3924f57357afcb4a40c2,100.099123355
47683,0x5c505638645efb03d39b77f785b102d626c0b144,100.0983305
47710,0x9f205f6019d05c019a8eedd7b684db3b45e17bcb,100.095
47858,0x88fca5a786828693cb3dad9a76198c5da4179ea1,100.062864
47927,0x63671b39acea78ce5f1e434cd9dc56d3d7a916bd,100.04769201
47963,0x52a038eb0131daf26233bbaa386e7d79042f653c,100.039247291061762032
48124,0x567405ad91ad5190e13ff0af6832c17190e39cfc,100.01241685225728572
48151,0xb8bf2f00d3453a2b2f385f4ed3a9fc8bdc0c7767,100.01
48302,0x6bc81fb500bdc3d7de61df06a817e76ffdb44dac,100.003229120317826299
48354,0x29b7e52b5fa67c483f91064a574694ec3fc85874,100.00079557781205
48558,0x522d62b27f0d12c4b6754e74b8250b08c1dfd5c9,100
48580,0xbee34c0d46df938901f86a95b25bcd2af8c018ea,100
48594,0x42c4e5179288aac5f95d520aaa63a4e9065fdd4b,100
48687,0x8aa0b3697e4a32b095346139eac0e8770c3e320c,100
48783,0xdba893bff42940fb563ec5343d39614db01c49fc,100
48969,0x40050721e5c3030296d4408e5cea2bdb3a520191,100
49006,0x5553f8c0d745176016abcff600e70f8a5dcc8785,100
49078,0x8f5428f05749a55769901f266a4208855a35f85d,100
49226,0x0de0be315d816c1479229c81ccd2638378f99e3f,100
49263,0xeccd017c092f709321be16f4e1c5d813b1222970,100
49313,0x8e4252f121e63a249c86e7cb0ad087263d18ba18,100
49431,0x2b9232508275dec61ab05a5c7de42df3a20337f9,99.998433
49475,0x0aec21ac78b001abd76737124d317253fb8a8cbd,99.9973666
49489,0x8c4f361735abe95e686e909eb5ac7d461029a193,99.996935687864931
49504,0x45fadf80ee6b4684981f2e868f1fa3c96a1ecd9b,99.9966
49540,0x7cfe8b8605b8f6ec2513df7d070475bc504821e7,99.995365
49552,0x00d978befe9873f948bfa34f56ca03425a100f8a,99.995
49583,0x8196e26f4671cb25693490ecaabd37e904745cd0,99.994
49590,0xaabd4d1d3c5bc43880e642fa99ea9e176b406b23,99.9933617698
49705,0xf0010bb3c00396533a1cac7fe7630498d33b9739,99.97992
49946,0x216139dbd2b7f4d2bac9a79f3d19d3ed7ba0335b,99.92955
50027,0xea576e098d9267fe3d506fc26457d05459a2b0f3,99.901958425602512719
50106,0xb6e73b901377c6722668e9b108aea479e0975ff0,99.86997
50342,0x9f19806a9af793c2685cb0e61d785b4e81b7ed2d,99.6864723406483
50622,0xd6de4c7859fa00ce94233dc3c7b4a9d4b7a453ee,99.6623838827121
50625,0x6cb8031ce053bef6e6d883e04d5c0d404ff98b7d,99.66202972701295
50764,0x81e53861d71fe51191ad5230e09484eaf0a2c634,99.6155
50794,0xf348ce7268513f76e9e58dab644335d12f4393d5,99.609916231585047
50841,0x128b1dd4f679e26f9b8c8dbe75c838fe3535b44d,99.604
50967,0x9087d0d4df9a539c002730f6d596d2bf15bd9f66,99.56874209281206788
51081,0x16f036bf563975032d887dfb98e94a644ee06f04,99.310266333030488282
51309,0xcbe6bb6802bd1ac86c4fb5f6af221faeaa37864c,98.826996824777777777
51350,0x1b55a7f69192872c406296d2b38e7225be070ae5,98.6951778
51472,0xb2fa8b2dc06626e3bf8f2fde96db256646938245,98.362866630739760185
51500,0x0ba7f8b98c822497184f073acf58c9e68fce0478,98.290416364445852196
51506,0xe14133d6c25aaf385f1e9be42120fa6ccec6256f,98.27566527856731833
51576,0xfb081b8c201dbb90b38de157f028dafef13105a9,98.0970155
51656,0x9618e170c09424851a820af21de41d419aa5e168,97.994225
51870,0x3d8a489052fd169349f95222e657088b00d24787,97.482072443068402082
52154,0x8cf421a53fde0e264cd495c85d0a35b54701a9b6,96.79092221
52280,0x473028d919707ca3821c1bd736b280f06d8f722e,96.405152078409702171
52480,0xcd6956e361388736d459196750e9b17b64641ed8,95.999616159375257
52522,0xb5883f69fb44e7d72f37b6b32c3ea9f8c12ed675,95.931548235004044094
52679,0x6faf982434260e7c6247b43be41f6ef761ee8f4d,95.498419
52681,0x34bbcad7161e31e879e9e7b109652e519480e056,95.49606648
52845,0xf6290dc19d91227a90803261cd36d545037df03f,95.06926092
52929,0xe1946f5b030e33f70f3156bcb929f0cf859c446b,94.959308963542204985
53362,0x680a6d70a3dd29a4cb729f988736ccab6dcd46ca,93.662536
53385,0x5438676cb7ae8bd228df855898a7a4a5c0722644,93.58542752
53900,0x068769d4be6cac128a7ba01f491eba8be19f8f59,92.31404878
54005,0x2e6b79fff571f5854581525b15fb1a77b16aacca,92.00433528
54268,0xc1097de38762a4cee31ec43a0adfe9dc76bfd652,91.31480965005606021
54430,0x95206c206755e60705cbace7cec2c5cae793b247,90.995
54448,0x4bc0f1728da0b8172ae0a08707c66de2766f7f58,90.974538
54606,0x779059bdce975eedc57efb554b8bc9844092aa58,90.639503409425623
54706,0x6987025fbe987f5f42bdeb882bc2e9e20e4e1937,90.42928877
54790,0x8716c4d4afced5bc4f09ee45044a21a4cedc6c28,90.232866500530630144
54913,0x9239df3e9996c776d539eb9f01a8ae8e7957b3c3,90.068708399826807184
54928,0xba04853e89baf3d9c4a3464198f651a5f331f85a,90.054659357138900897
55130,0xcd8bbc3d3ed148f659ae72e11c792a647995a06c,89.991017511363637
55378,0xa0d031e3106967194be9f2f897407659b423cb7c,89.37308486912327633
55449,0x979fd93f7f531076c987dc6c73510662af632e75,89.17954815695601536
55522,0x0cd02fa1b5faaf022c0d161a8e052d50dd299af2,89.000000000000078931
55593,0xf6c46a6603b1ff2812e998df0c4f490eb6bbf34e,88.86717198
55654,0x4ff5a6bb4a70d8e42435fc00225935750e8d72df,88.709561337874831926
55738,0x8c32da569311e9e760835b0c703edfa549aba29b,88.506743533989211134
55752,0x59eb8a01a07fac0b8300d2b65d5d622a88dd1031,88.48322862425
55766,0x1a49641ef299700ffb1a37eb09745a42b81e55e7,88.4488345
55792,0x933f608e251cb245e7425146fe47e55d380d6ef2,88.361800555967035791
55800,0x06e0a23e06db528209581a71d5ab9af3a1d0a3f6,88.3404978491893979
55807,0x46ad3f990c37e68e0c0fa22706fd1e0f7fd2339c,88.325273096053346
56261,0x0c79b13441cc23de06da8726450cc0f9b3850f22,87.15049889
56279,0x6788c7ebd6e953c3c54420d7fb7bcadc6be19d67,87.103009839603227
56329,0xaafeca7a936d55c51076cb7cd3860616d676829d,87.004997
56392,0x951038bb372d16180c0afb0f46ab283059154004,86.906311008450820141
56475,0x4bd72217f1ce888998be55668788d919b1db3b90,86.691416007668831828
56494,0x7c76a18e4f05c59a4959add53583ed3ef05dd9d6,86.616278299478504563
56498,0x0e5eac417ea2a89dbd1ccdf1ce67ef9d74ca972d,86.605979606440819921
56534,0x9ed0c6ddb9d12c3b7004c7c18d6c93abb15de4f1,86.512973425510711
56572,0x7a68e093f9db1296a79bc8476c9fa96ffaced627,86.423908692352912678
56619,0x574c8049ed3b76299e335dee098dfef1e18a447d,86.267308501695529202
56621,0x5e15ff41dd9764108fb4e35e26830ff06e9892d5,86.265787817403178514
56663,0xc863ce2376ca49a40ca3cf31ae156a0ed0cc9779,86.178692881654095355
56927,0x59105528433f1bfcf8c1d0cd61ea400cf7802083,85.570329375654168667
56996,0xa6d93468c1f16f2e1009ec321251f0b3147117b3,85.397148452000000003
57020,0xb13a60d4b5eb56611101f94bd2abbae5bedc639d,85.311010824849989216
57054,0x001d0e45ea9ac05cbab8596e1d90da2d6db59592,85.231390419674626993
57141,0x070c95ba49478358157c6e6721cab3d8e0d648eb,85.04497898
57447,0xa929f92138e98e38bf3fc5cb97fc47fc07dc18b7,84.53307
57538,0xaf68769c720936f82a8046ec0687c019d7cace42,84.3496
57614,0x2638a4140d6a753280f82925eb58fc2ffd08c176,84.138630969213809574
57628,0x0d4ba7109ab2ae0368da54ee0be0e0452915d47d,84.09926709331571652
57649,0x9be29c85efa6b3fb0652ec44fc5972c6e39da02a,84.06636206951770346
57708,0x4b2ed1248d07f56820fd6e9c35fb61e4e8ef86fa,83.998
57881,0x6ebdd44ed9561934260e8124d4f8779228f2f515,83.611751500000004096
57993,0x101347b2328fed2989cfb5288bb2c7fba5786034,83.336614876528980594
57996,0x3156edcc20e8853159a0283df8bbc6e67b41a06f,83.333222394477243935
58387,0x2a7fa48aba3246f949f52e167035936dbf48f4e9,82.498576258332788808
58452,0x2f2fef0433a00ab38fb07c3a62a07c879b993a8c,82.342973509707918374
58542,0x8d9402f2ed83331220abb4b7c264f2cca9cea8df,82.143081064406943936
58544,0xe3f31615e8683465fe1654661dc2ba72966be29b,82.13472155
58549,0xbdef41bef47a97a4734598c79f43c37bae3fdb39,82.127446200573117161
58602,0xf53b72f98244c4ae2d09d001615725dc9d5909d1,82.036405879249465608
58687,0xd7046a13583a21e306b5fb90598325a8ab7e0d46,81.909329456
58903,0x59da3b3e664379a7743c876d6d58a7ee5a7e31bf,81.507072576279161818
58956,0xf3557bb995f7322a438e3a3ada71766eea5b5867,81.401508202344190976
58992,0xce3764e223a3a48e4c4eb20acd1520c162960792,81.33601132
59178,0x8ca80ded61ba121a2b76eb99c79cbb7c7eb5f824,81
59185,0xd5529655021cb35f52184c016a7b7851c19c6eb3,80.997611459534296
59233,0x14ef67a2000ad4f8e937573d0f50d7f77857ecd6,80.95429859
59269,0xc81ed4592a7c417d113c3cffc7df0dd7307914ea,80.895237941042252001
59392,0xce69644c7612038c708ac73b4da907f6464f60e1,80.69923821
59530,0x01c52773e07cae271ffebbb9b5bd90f749c0d788,80.49178051
59583,0xa76416c4097397c7e1b0c2718d67f8e845ebbf59,80.416886619
59662,0x779106da140a303d6ac07548bf81549dfe67a9a2,80.292051288230365774
59677,0x0d72fa248124464365106d18427b43ce0f9ef90e,80.262152562768186557
59741,0x1967c83f27e142ac13196d181258ed9ed4f848d7,80.176520641721391804
59793,0xa2397b9c28432bfbec4bfb0556525dc8dd50a77b,80.11107655
59926,0xcb10528568160f2e5996223cafc16d66baa8d1ec,80.03416856
60103,0xfa2150271f08a970e38744a857690ecabd24178e,80
60126,0xfc3b4cc91ef87f7eb1281566c3629ded7271d03f,80
60139,0x27c2589317fcb9b2bb5ac496425ec8fb3d14b446,79.999566445
60261,0x1203e48a0207f0353e9d140c17ebada3b35bd872,79.961486847987765403
60378,0xf966604b2647514912befc3af725b8e4c3d08774,79.728479413534917378
60400,0xd720a0bb7fb06f94ff7249d22986a5944de5ef06,79.674631230985069648
60511,0x139bcb549b2c4d1ea2a035fd5ae2a967c61be961,79.431158782862857864
60526,0x9b1d843b949e47c81633d5c9218d7732fbc98933,79.399276382010393196
60531,0x3f350b96e56cc0b7522fdc4592c163df7e8e94ca,79.38827325
60657,0xcc96c95ac69c1444bd203df8bb355d75b7550a3e,79.15362463287967906
60757,0xd1987cda071549ce15e8f05274324fdcb563c315,78.999037972003081511
60992,0xeb53f61fb25732231f89722c159fa7e59eaca2e9,78.53126353
61135,0x99a2b450653fde3a099ac3947e63bd53d475ab6a,78.265300272777777777
61147,0x8dd07af19016e9a886e9eef09f3f16623e66e0fe,78.229856839022240937
61315,0x2ae4b746bc72f95caa9f6e98a304be13e819c0fb,77.951327079665002
61323,0xd81746e1083de3341f78e2ea215a272f0ac14262,77.931927789023
61477,0x39320bd7acccb9d9c3aced014b1f29369d16865f,77.5789740581824
61483,0x456678603902b29377c927c37affc05eafb772bb,77.5710464048166
61502,0x9a5644caa2868fb5984be68ab2a214a56f91d93d,77.53611314
61598,0x8e67b7b73ed4d3b272aae878525884757134c0bb,77.3422489
61632,0x6c93917228ddfeb9fc7147e7993ebff820ab0f55,77.25793814
61695,0x1c46b2c36f083da3099e731a4f381ad9d6a6ebbb,77.126630132120399626
61844,0x07208fb3f85bcedd5fce69c6e6af29d8fe81c389,76.914145637801686794
61865,0xbef68007df16ddf14f1dd64657e2094d6e19e30c,76.886774105958716
61931,0x3cff01dd96baeec56c77228d566e78ef17a4a756,76.79035268
62153,0x3f8b7eed9277fb4683972a507e1992f296503fec,76.32731551969243508
62241,0xdf1e8aefdfc6238dde882bdc9cd465972ecfc2b7,76.1508595
62326,0x7c2fb44a91dcbb4dfea2d641787ebb7d3b64f876,76.00826828
62456,0x1700b2de32b2723abfa19a515f3450ea5536fd0b,75.863823361372129221
62462,0x01b481f88b3ca7e2ea2eb49874b0e9a4849756bd,75.850251357373137554
62730,0x43e61ee2f4b30404c57db9eae8cba873e6c3500a,75.37953167
62863,0x981025a418a93d36790a9fd15fda64576a333059,75.172672605813024378
62945,0x5fd1e497f25bbd014d06a46bc1635764d5d62fdb,75.076671497949850197
62980,0xa830fe4e106b1c4df95314bd327986ce199a4593,75.044907262573247057
62984,0x2e27c5d396d4bcf650ac9fe7368e25b8d29fb9db,75.041963392272671
63044,0x29d77f7e26d34ffe9f33077b28b8e5aa525355f1,75.008283429
63088,0x81301215caf87a7a8c792c27f82964d703c7a826,75
63115,0x7b0222aef601b28f80463e91555769301fe05520,75
63166,0xbeb70fd27bb6539cb39d6076228a5f09ed195063,74.998731602457570934
63204,0x04e1e5352fb3225db03c473a9a8fa249a108d53f,74.990000015555555554
63251,0xf7b0931569152b8d88bb455dc8f5f7626e1e3a0e,74.951933680320716413
63304,0x8c12b6ae49d49a355066179d7726fa2c8753284a,74.866171112358430634
63490,0x5be1c91b6e9539740b7bbea17db3c9f3f901ad66,74.51653585
63587,0x89d52823d3e21a26d7b157067b471e44724f1843,74.346760179999997084
63698,0x2de84badee9fea6ff65b0df2b9b3adfbf36c5e2e,74.155734655684192963
63759,0x3c76e2282a75024947de3f8fdbc98df3f7d4401f,74.06900998
63843,0xb9a38b90d6bd0cce70b30460ce045e7bda520059,73.995947
63924,0x170ccf19d1fe9f1c360a2ef0e54983f037bb0034,73.86884779401529804
63955,0x2513ff4092916b21fa553a97bf7c79556ffae156,73.808776656801255545
63971,0x7466b6c51c8587df77eb0301619aedde111084b8,73.779493927356729363
64017,0xc05faa15fccb3de26aad9f1a039054efb4c11b08,73.67208299
64082,0xc0a4d1db5bf1e79a606606b65eeab09be85d247b,73.55567294085
64088,0x8000f6065444b7863974b5a7a4f554ff29f3be8c,73.5487271359869795
64215,0x63af91ba1a969cbd330eb0b84ad2697439002574,73.332048671058129734
64306,0xfcac4bbd25215850950fc14498f32a8e30e3e950,73.165359499989248
64390,0x29706362b2bb37ad4961746d2003c7576bb8e6b4,73.02626003
64838,0x64791db39299a432b017f1ce23f1f9ae5f163376,72.35239763
64969,0x0e8574f6c3130505847fd17718e5b7e0a54d9b52,72.163493858300782187
64991,0x5ecef07a9d773710d1b698d3e26302dd5b09cd9e,72.126430497
65048,0x9b8e6aa91963019787630ae10a34aaefda89138f,72.028902227777777777
65074,0xc0d1b27718a6cdde079b4197ad8aaa036a9be123,72.0020045324896077
65119,0x76a0f5888472947203c0a434ee6a027bfc930a0a,71.987126722723690427
65192,0x69ec33d2ae1fbc770062cabaf107371aab816fbd,71.87752455162540725
65386,0xab9658db8159f98b32ccd0325926f1f06ea70e57,71.550635899
65500,0x0e4333f5c4c064b8d5da08b7c1857417f3f91152,71.352748044305606905
65698,0x2217d71fabba0a3b551ee2a179fab47f07c5fe49,71.057979707026302051
65724,0x1c53410fef9dcf074e76f6069d9ffc4649ebd32e,71.027102318
65757,0x1cbcacffe683420ad1fb3cfa8e67912fd94ac46c,71.000339616704910749
65874,0xcc20fd6f163f9e6817cb99255b580f9fdedede02,70.893996621187088098
66101,0x17e64e36374d25ee7fea4900e2c2bdf51f4c7ad9,70.5546577074
66296,0xb7404ac4fb151efaada162b1dd525ed6fadc7d6a,70.317275919999997952
66507,0xd1a4f1f71f9c698ab738677fb319d17ed58db2c4,70.112974713220670219
66617,0x04b9ba07e94af40a0d7c2dfe462fe05257c2433c,70.049758715278866377
66698,0x3c1907ec0b56f7438ef2b72c0156fdef8a2b3c04,70.016960913
66999,0x62edc17f8150281623b4a7a7fc771e36562e0865,69.982122994259678817
67206,0x5c252c9a8794b05743ac2bf745641c27da0314d5,69.679685143245930276
67267,0xdefddfd59b8d2c154eecf5c7c167bf0ba2905d3e,69.585939189716737336
67269,0x1daa472a9bf3904a94a2bc924324f4e3fa88025a,69.582477889243574004
67333,0x1c3dedec4808575fec65cf37b58b53882339823c,69.47168029
67397,0xc4ab45381dfd9931aeb007ccb61a1f834175589b,69.369516378
67425,0xb1b9a8f9b8806b783a6ee4687ac4897b3a7dca71,69.31337669
67598,0x871f3d906b27615be52095ef1c2c1950415ef0fd,69.02737272118212852
67781,0xf40cb922058dc59c3cc6ae1020af310ef67b6307,68.844068168446930711
67836,0xb56f730210a5aa4211cc81d53ddedcc82be1b499,68.761843891109115911
67953,0x2e3f9a0a94de561ad19ad3f29d5a4a3b5f73985c,68.56737165
68028,0xc46c78fec8365eaf204caab1ea481356ed5b5947,68.44436857
68046,0xc36d6dc243e53fba0d70336b567a03f635448ca0,68.41639385
68176,0x9e072b407f95c2ad4cfb295b7625501adc7d4671,68.241548352746504527
68235,0x2045deb60d51f9087db23fa9e80aa12c87868ca9,68.157598377939953022
68276,0x2773094f17e480e0e4277361e054f025b089ab03,68.091215983431426341
68351,0x7f21ec1aa7386efabca92d23de3b1d325354063f,68.0025
68378,0x7d4e4cd427fa3f2565f154c3d6d9eca508bdd7fd,67.9989752
68409,0x5bff238b7b89b60d5faa2d1fb9a1f00211045e48,67.9708570325731433
68554,0x46bc2a8d011e28b9c8a661c600f908efe409c2ad,67.738410263796725172
68560,0x2076a7c8d6b08a18c95e884f1deaa62c7586e331,67.73615
68805,0x8e7ee33d301fca6ff9feb41e2a035b51da5b596c,67.387720098934314627
68934,0x9ab49d9e9c87a3396451c43581c3fcc90865a716,67.193749451580000003
69105,0x8862492797fbfc1a1ec78d5da2ced74f518dd8ce,67
69160,0x041b0266602739b779012d81268c423ef21228e2,66.970000015555555554
69184,0x90149cc70c3bb5f614b37f34f74cbcfd41822537,66.954036199532791836
69229,0xdece2c14cf804a9d126964a592e9822f23a4c08e,66.882534663924064526
69392,0x21e37aa8c695688bc008f1d79447a48216e80457,66.620531451295145707
69405,0x944f214a343025593d8d9fd2b2a6d43886fb2474,66.601712773826679725
69432,0xb6de8fdcf0d27e24339a73a5590085fd002a1128,66.5436305373
69506,0x6b677bacfe8633082c88fc42925a782d430569bc,66.4541401
69593,0xe75da40ee55ececbc1161a4dd6798086b968c87c,66.340817578963184739
69601,0x7593f9052c01a7d68a2ec186fc4e5c4c9baa2418,66.326900529777777777
69791,0x5711a3c6300bf1194562ab964253e822872f0963,66.07421218
69939,0x3e3de6d0f351168e9c7bc631f912e240e88b590e,65.963829100455103372
69971,0xc42c161cd8fdb842116c8bdf6c46d178734bf995,65.91083101
70001,0x598197cc4437a3ed1d9f754bc2c4ba9d25d299e7,65.875133385421524
